Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCK30,OUT046,4055.3415177189836
FDU39,OUT013,1035.088821524385
FDB49,OUT013,1562.6384857872567
FDS12,OUT045,1995.247069638333
FDR57,OUT018,2453.660103157069
FDX22,OUT027,5840.855117928703
FDC60,OUT013,1426.3901478320026
NCE42,OUT049,3867.280782946351
NCK42,OUT049,3643.0899868769297
DRE01,OUT017,3851.131406677907
FDE57,OUT018,2018.1012227161618
DRK59,OUT019,568.6872901246337
FDB10,OUT027,5840.445008966415
FDQ25,OUT046,2872.6146997237993
FDY26,OUT017,3667.7461473341355
FDG28,OUT049,3976.694968954287
FDM14,OUT049,1646.0994926233645
NCH29,OUT049,1566.7942543951676
FDD48,OUT049,1960.2427727540144
FDC17,OUT045,3646.5428479524608
DRH49,OUT027,2349.0967858058484
FDN44,OUT018,2533.851055415891
FDC29,OUT045,1941.9504530645968
DRK01,OUT019,235.88568097872056
FDD48,OUT017,1920.0758897544708
FDB59,OUT013,3034.9754945122027
FDY45,OUT010,569.0504554652532
FDX60,OUT035,1282.216082476849
FDT09,OUT010,278.918524323448
DRB24,OUT018,2392.1353543561086
FDL13,OUT035,3845.9054803860768
FDN16,OUT035,1647.673520087962
FDK57,OUT013,2010.6513584501488
FDO22,OUT027,2071.2619399648947
FDC57,OUT010,511.3437925208296
FDZ13,OUT027,1085.5438876588546
FDW27,OUT013,2432.9365470429116
FDX10,OUT049,625.55197748765
FDY08,OUT018,1975.0307129929342
FDA49,OUT017,1353.9225306821854
FDC32,OUT018,1482.8944553634003
FDO04,OUT035,868.8489955852086
NCZ54,OUT013,2565.3383235693486
FDY40,OUT045,762.6051474242337
FDW36,OUT045,1647.6623126105956
FDE11,OUT017,3101.431061694822
DRE37,OUT045,3107.322595199454
NCK19,OUT017,3108.788340368449
FDT19,OUT035,2863.2997335919626
FDE56,OUT045,993.3403328521473
FDZ57,OUT010,277.2389129487811
FDB35,OUT035,1457.496521346315
FDF09,OUT010,131.48026469528463
FDO34,OUT046,2765.4783517012606
FDA55,OUT046,3741.536522820298
NCM18,OUT035,978.0810870426706
FDJ20,OUT019,276.4120469031704
DRQ35,OUT019,282.84255234659616
FDG02,OUT013,3072.026769562725
NCU29,OUT018,2385.3327916295843
FDL27,OUT027,1403.5132805791854
NCA54,OUT035,2952.306409685641
FDJ32,OUT035,1026.7996323087316
FDB21,OUT019,568.4597178347817
FDR46,OUT035,2526.0841389383586
FDZ32,OUT046,1649.623968353091
DRF36,OUT017,3085.795818460677
NCU54,OUT017,3619.221194774881
NCI31,OUT017,592.8068458119847
DRA59,OUT035,3136.0501573033807
NCC55,OUT045,608.338785650368
FDE44,OUT018,756.318302367567
NCN26,OUT018,1886.604460231948
FDC11,OUT049,1364.1486347148673
FDV24,OUT035,2472.7125772438358
FDR40,OUT019,168.94695046891502
NCQ17,OUT049,2536.77466448794
FDC46,OUT045,3093.383767822975
NCM18,OUT046,1118.9488278896079
FDK16,OUT046,1541.5656739231313
FDI28,OUT017,1287.0659938097112
FDS11,OUT018,3513.437113561337
DRD13,OUT046,1119.3438549015366
FDL36,OUT035,1378.0966716737548
FDI27,OUT013,832.7520622318476
FDJ53,OUT019,274.6144009500819
FDS44,OUT045,3864.657886376084
FDE28,OUT046,3834.7568487807976
FDQ33,OUT018,2424.8209962751234
FDB37,OUT017,4010.9073043588905
FDQ31,OUT045,1360.9160507483998
NCQ05,OUT046,2489.977133235415
FDE10,OUT013,2033.6546598911802
FDF38,OUT017,609.2822936970059
FDE50,OUT019,495.72146174522464
DRG37,OUT010,372.6678301019472
NCH06,OUT049,3899.317797159483
FDY14,OUT045,4159.754959022656
FDO27,OUT017,1524.262066446254
FDQ19,OUT049,3990.4677686176638
FDZ26,OUT019,571.0620202636258
FDN51,OUT013,4144.5674485131785
FDK20,OUT035,2015.1006562066852
FDD40,OUT018,2935.2990412541585
DRI25,OUT018,895.0856644567091
FDH56,OUT017,1905.7715151334994
FDI36,OUT027,5797.973193028034
DRH11,OUT018,894.0913699315231
NCV18,OUT017,1337.8962065095445
DRI01,OUT049,2860.67066804007
DRE48,OUT049,3146.763688348952
FDS51,OUT035,958.7489253314919
FDM38,OUT017,758.6911107336623
FDB60,OUT027,5739.649520910556
FDY58,OUT035,3828.0230014643307
FDY22,OUT045,2198.74792648397
FDF11,OUT027,5842.266578929624
FDZ51,OUT035,1542.2922334496768
FDQ45,OUT017,3114.093567403092
FDF17,OUT035,3082.8866408851027
NCF31,OUT027,4050.8746349591115
FDA37,OUT013,2016.3032944392914
FDO51,OUT046,661.8874046347747
FDF34,OUT013,3056.360022810361
FDD57,OUT018,1510.723966621693
FDO37,OUT046,3892.0716342382552
FDR49,OUT049,784.4201090492945
FDS39,OUT049,2124.1780396798094
FDI48,OUT027,1192.9984182225296
DRM35,OUT049,3006.6661107620516
FDV57,OUT035,3072.0193983678846
FDZ55,OUT013,2529.4923941480015
FDI28,OUT035,1276.4497989658548
FDS21,OUT045,1049.4881312637585
FDT34,OUT013,1646.4856069837065
DRI25,OUT035,872.2576476933177
FDT47,OUT010,230.95592725736088
DRH39,OUT045,1149.072433699985
NCD54,OUT045,2518.3216137247723
FDU16,OUT027,2487.7084985592423
NCW29,OUT045,2033.07549792669
FDV25,OUT027,5842.266578929624
FDM56,OUT035,1655.1558026862226
FDZ04,OUT027,1406.8982925629412
FDG59,OUT019,131.48026469528463
FDI56,OUT045,1386.0056968532972
FDS33,OUT035,1373.4860991017547
FDC23,OUT049,2867.0446025359856
FDT11,OUT049,3149.0374768388638
FDG17,OUT045,3947.579809532272
FDZ44,OUT045,1914.7240024639943
FDJ52,OUT013,2523.771091277229
DRI23,OUT046,2571.569243779173
DRE15,OUT010,156.53447854960277
NCF07,OUT013,1638.8530603547583
NCR29,OUT049,894.4028518120498
FDE44,OUT019,131.48026469528463
FDT23,OUT035,1296.7489356576652
NCG06,OUT017,4131.330180293858
NCU41,OUT010,510.4591963944983
FDH46,OUT017,1648.8379001798155
FDV31,OUT013,2869.475089363181
NCT41,OUT027,4094.433513373517
FDE22,OUT027,4233.792654956537
FDC26,OUT045,1654.726195950274
DRF51,OUT017,593.1202895367238
NCY53,OUT019,274.53737200825674
FDY21,OUT017,3091.408700012431
FDL27,OUT013,1227.204293175424
FDZ34,OUT049,3142.8653522805153
NCF43,OUT010,361.28144741065677
FDC21,OUT035,1652.3818540063635
FDL26,OUT013,2482.7260659011276
FDT25,OUT010,269.3693816269853
NCR30,OUT046,1201.2283238798277
DRL23,OUT019,249.5365298338668
NCR05,OUT049,3107.6632229453226
NCE19,OUT018,889.1099367057279
FDY07,OUT035,644.9894405988055
FDB10,OUT017,3875.849892572093
FDP57,OUT013,1645.8072560099138
FDU48,OUT019,283.3637298641335
FDH48,OUT035,1353.6838482541286
FDO33,OUT035,1914.2621853495064
NCU29,OUT045,2485.581977038737
FDW35,OUT046,658.7508560350346
FDH05,OUT010,572.0172070645301
FDP26,OUT049,1641.8644391277737
DRG27,OUT035,619.9277255263924
FDQ33,OUT046,2504.959793837393
FDH20,OUT010,235.75099964952307
FDV14,OUT046,1382.142987558001
DRD01,OUT046,967.8419896206972
NCI17,OUT049,1536.2171309647556
FDF39,OUT010,571.0607364338122
FDX37,OUT046,1621.2802858295256
NCX17,OUT035,3827.5779179727915
FDN03,OUT013,4024.3344161665086
NCS41,OUT010,461.9646669614321
FDH34,OUT045,3112.7290144111757
NCX53,OUT018,2062.7778072568353
FDY31,OUT046,2451.798646461603
FDD20,OUT017,2050.6027088008354
FDE51,OUT045,752.2122926105668
FDV27,OUT046,1369.8703220880107
FDF16,OUT035,2471.870441934646
FDZ02,OUT049,1532.3889746248094
NCK05,OUT045,1050.4910276188277
FDM12,OUT027,5228.474869443679
NCA05,OUT018,2435.3947125042723
FDX33,OUT045,2568.4080871509036
FDM25,OUT049,2884.2495076042806
FDE41,OUT018,1359.0459155731435
FDW14,OUT045,1372.4275086761565
NCD30,OUT046,1531.2104199503574
FDB23,OUT010,571.6527578940971
FDF45,OUT046,1035.8203024193942
FDW20,OUT017,2048.9039452767324
FDF47,OUT045,3724.1678357600704
NCR05,OUT019,557.3256918932846
DRB01,OUT046,3133.0966102791585
FDE36,OUT013,2534.9296204152065
FDU56,OUT049,3125.4520349249387
FDB23,OUT049,3749.3012013942325
FDN48,OUT049,1399.3986208533606
FDS43,OUT013,3083.768854181795
NCN05,OUT013,3100.4368514090684
NCL53,OUT049,2864.7332027193347
FDL56,OUT046,1364.8828063618132
FDH17,OUT018,1516.4571755055574
FDP37,OUT046,2043.7380740401945
FDG09,OUT019,502.8572180144175
FDA55,OUT045,3779.341980997103
FDX31,OUT049,3887.7913192926317
FDJ41,OUT045,4173.808291701012
DRC24,OUT045,2546.2540798996693
FDQ21,OUT035,2042.3112025748205
NCT54,OUT045,1479.5772734618183
FDH08,OUT049,3774.735782876251
FDY38,OUT018,3531.003847415965
DRM11,OUT010,569.3962416463448
FDG32,OUT049,3647.319668986005
NCH18,OUT046,3878.6440298193406
FDI20,OUT035,3636.6368192059076
FDA33,OUT018,2382.1115422990983
FDN45,OUT013,3623.915527144304
FDT45,OUT010,131.48026469528463
FDR32,OUT035,3890.7220262934866
FDA48,OUT017,3729.577898853911
FDN23,OUT017,2458.9607685346177
NCR18,OUT035,624.6754222483444
FDD45,OUT046,1481.1079896358583
FDI22,OUT018,3271.5691808527863
FDT09,OUT013,2088.2086507770437
DRC24,OUT027,4094.433513373517
FDT39,OUT046,2468.3522157956645
FDX28,OUT045,1557.0836637609536
FDA50,OUT018,1499.365885761315
FDT33,OUT027,4258.581464201711
FDQ60,OUT049,2022.578204475554
NCM19,OUT018,1712.2302242755861
FDF40,OUT046,3977.6650392162446
NCI30,OUT035,3907.785150867699
FDK34,OUT049,3940.0065500565775
FDA38,OUT027,5840.855117928703
FDT02,OUT045,605.5275330167342
FDC11,OUT017,1363.369794897845
FDD08,OUT046,653.3190358638266
NCS29,OUT046,4115.733712118907
DRI03,OUT010,421.94661389460293
FDK48,OUT035,1109.8217446222181
FDM52,OUT049,2504.5959447872337
FDP49,OUT035,879.3504460837835
DRA24,OUT046,2620.2815952945202
NCJ43,OUT049,2878.7188682164024
FDE11,OUT045,3092.1785737675195
FDP01,OUT049,2515.67237236713
FDQ59,OUT018,1354.610963454579
FDA43,OUT019,509.39324132569
FDL14,OUT017,2469.9677107806697
FDV50,OUT010,270.9479192438693
FDT01,OUT027,5840.445008966415
NCC42,OUT035,2036.9583738095523
FDO28,OUT046,1981.1504361230839
FDD32,OUT019,168.94695046891502
FDV45,OUT035,3081.6105817079133
NCW17,OUT019,283.1844035680459
NCJ17,OUT027,2512.3212789489007
NCF18,OUT049,3054.2483375427064
FDP01,OUT045,2533.7331685613262
FDH24,OUT045,2588.6326423591154
FDI38,OUT027,5842.266578929624
FDX03,OUT035,650.7754204747774
FDY28,OUT046,3670.8819520887278
FDN34,OUT018,2740.189028896534
FDJ02,OUT045,2532.869729963185
FDW40,OUT019,286.76374149054175
FDX03,OUT017,617.9451638595309
FDE17,OUT027,4050.8746349591115
FDT58,OUT046,2675.2216895053516
FDI38,OUT013,3546.6458425600217
FDW22,OUT035,3879.8975890660267
FDS15,OUT027,2913.7882067967143
NCX06,OUT013,3048.422557572306
DRK47,OUT035,3863.508444072012
FDC23,OUT027,4809.052150435157
FDM56,OUT010,251.4380654159413
FDP21,OUT046,3111.6109398368194
FDP58,OUT046,3670.314690087038
FDA27,OUT019,570.9012475372072
FDK41,OUT019,202.152563888837
NCH42,OUT046,3792.054671693419
FDG29,OUT045,633.684454641918
FDW15,OUT018,2431.717346412038
FDD28,OUT018,908.4068860646853
FDQ37,OUT049,3049.396407094786
FDC23,OUT035,2874.0144642459236
FDV13,OUT035,1377.71425239816
FDK33,OUT046,3590.7340586258124
FDO33,OUT013,1917.1089288624864
FDN21,OUT017,2586.4113187226467
NCW06,OUT027,5727.047974898148
FDI38,OUT035,3642.7416117278253
FDC21,OUT027,2885.7503470943234
NCS05,OUT046,2108.567336847349
NCN53,OUT049,627.3063512830489
FDV40,OUT010,145.73897198095668
FDG60,OUT017,3849.3196575130055
NCY30,OUT027,5132.2308745905475
FDM40,OUT045,2049.25885277019
NCO30,OUT046,3045.5569511761614
FDK10,OUT046,3091.9515596548126
FDM36,OUT045,2854.763599431787
FDN10,OUT013,1937.6782704406842
FDM46,OUT018,1442.712514883129
FDX50,OUT049,1736.2075971784063
FDP33,OUT045,4009.0884636563023
FDO12,OUT045,3075.263104905333
FDC28,OUT013,1717.9176499454923
FDO31,OUT045,1296.8848764956724
FDX45,OUT035,2541.228642278904
FDV21,OUT049,2047.5213283703442
FDH04,OUT049,1390.7191719786526
NCG54,OUT013,2744.063828287608
FDO13,OUT046,2550.1504330105613
FDA09,OUT027,4847.006301610285
FDC38,OUT017,2030.3281866889808
NCO42,OUT046,2489.0507680552864
FDL45,OUT049,2044.1452772511077
NCK31,OUT013,897.6516772674083
FDM39,OUT017,2976.0515750376126
FDC22,OUT010,510.89058690050575
FDF46,OUT046,1940.686861118049
FDQ37,OUT045,3019.3858712413257
FDH41,OUT010,567.4928817978464
FDQ04,OUT046,654.0414941449224
NCQ02,OUT027,5194.332327145208
FDJ57,OUT027,5194.332327145208
NCE07,OUT049,2114.554396334931
FDE56,OUT013,1132.1195869077187
FDI20,OUT049,3584.188553040281
FDK36,OUT018,755.5500326405199
FDP08,OUT027,5723.814943934018
FDF44,OUT017,2014.3621347924438
NCU53,OUT017,2668.373055157139
FDF47,OUT035,3753.3094397918317
FDS55,OUT010,366.7793897630391
FDZ52,OUT010,256.1526241575109
FDL04,OUT018,1627.1194799307605
NCM26,OUT035,2552.2628368247288
FDX43,OUT049,2703.5862697046796
FDP52,OUT049,3841.0697997332277
DRK49,OUT045,630.3180684804573
FDE38,OUT013,2517.869308474926
DRF13,OUT035,2518.5962617947584
FDK41,OUT010,195.8618876933741
FDJ04,OUT027,2954.841342564943
FDZ44,OUT018,1887.9013970098813
FDS11,OUT013,3694.249454876865
FDA55,OUT049,3731.649740072179
NCW53,OUT046,3018.3846481106593
FDB49,OUT027,2840.6607125453556
FDD23,OUT017,3115.867705685139
NCV42,OUT045,1713.740019657799
NCZ29,OUT018,1972.5170061732847
FDQ26,OUT013,1035.255406106428
FDV08,OUT017,610.3323440044156
FDC53,OUT049,1566.5821621514472
FDV58,OUT010,512.1628554041306
NCP02,OUT019,131.6230071893593
DRI37,OUT045,881.623048709758
FDQ12,OUT049,3761.972401925196
FDE33,OUT046,1299.8000000877523
FDX27,OUT045,1519.7668923688555
FDM22,OUT017,779.726165519036
NCH30,OUT019,275.31299175606705
FDC04,OUT017,3918.3477098263247
FDO38,OUT046,1312.5503251016103
FDV52,OUT027,2948.4692855146145
FDB32,OUT013,1507.519041500389
FDV43,OUT018,748.9608704665324
FDI24,OUT018,2804.3784384504147
FDR40,OUT017,1328.2564342243177
FDW02,OUT049,2052.6959422511595
FDE44,OUT049,782.0384022025573
FDL38,OUT046,1380.528547227809
NCT54,OUT010,228.57496242651018
DRJ39,OUT010,569.6424769255382
FDW55,OUT049,4066.505446592984
DRF13,OUT019,363.66074252469434
NCW17,OUT049,2102.190976056174
FDP13,OUT035,616.9910283177836
FDS08,OUT018,2764.197134192276
NCP17,OUT035,1019.9570630810723
NCO53,OUT035,3092.684599878998
FDH19,OUT045,2821.3728172882074
FDJ04,OUT017,1984.1564085205848
FDG10,OUT049,896.1756850141179
FDA40,OUT010,201.63950689650625
FDI53,OUT045,2569.439058843868
FDU09,OUT010,131.48026469528463
FDK60,OUT045,1557.8792004353088
FDR43,OUT017,591.1320466074826
FDW22,OUT017,3815.798396362077
DRP47,OUT010,570.0069260959713
DRG48,OUT010,368.58331313393063
FDA14,OUT035,2528.9847961483406
FDU49,OUT013,1417.1350155973698
FDK28,OUT045,4161.31804517955
FDT19,OUT046,2853.1432486798185
NCQ42,OUT045,2022.8472050294024
FDD03,OUT045,3795.5117811451532
NCM53,OUT013,1650.499660010032
NCX53,OUT045,2093.9068847908825
FDV14,OUT027,2508.8408304542118
NCZ54,OUT017,2603.291113156709
FDB39,OUT013,1031.4991916257998
DRC24,OUT046,2520.609423827713
FDY36,OUT013,1274.5971863928598
FDN01,OUT035,2892.7344325326844
DRH25,OUT046,926.9235137774591
FDV08,OUT046,664.6711151158006
NCP53,OUT049,3883.4561558270593
FDU52,OUT010,378.21902692676764
NCI42,OUT045,3445.591475436787
FDZ14,OUT035,1990.7701309543568
FDF11,OUT046,4004.5376847700204
FDQ13,OUT018,1354.7528730919041
FDO32,OUT010,131.48026469528463
DRJ37,OUT018,2396.034822942955
FDY43,OUT046,2711.9992994511617
NCT41,OUT017,2522.350853287767
NCV17,OUT045,2070.866602069912
FDM04,OUT027,1222.386341012136
DRB48,OUT018,606.2650834047907
FDM24,OUT013,2423.832313229954
FDT37,OUT049,4098.878761827919
NCO05,OUT010,229.63917120949083
FDL13,OUT046,3799.6219081387494
FDL15,OUT017,2508.6279385086896
FDB11,OUT018,3487.5489781475103
FDL14,OUT019,375.6123128383317
FDY10,OUT019,275.879752568613
FDJ40,OUT049,1728.3273212992935
NCW18,OUT046,3940.828752231368
NCY06,OUT013,2037.2796098621109
DRE13,OUT018,1358.0227007850706
FDA26,OUT045,3697.390876565686
NCE19,OUT010,131.48026469528463
FDE33,OUT035,1285.5642272728808
DRL59,OUT027,1222.7743796179607
FDY07,OUT046,785.6648895938685
FDF57,OUT018,2763.301633469541
FDM58,OUT035,1711.619032276341
FDP26,OUT027,2851.237611743234
FDY32,OUT046,2554.3027620027988
FDD51,OUT010,131.48026469528463
FDU22,OUT018,1927.9434786373347
FDZ49,OUT018,3473.699629030878
NCI42,OUT017,3547.5757930615096
FDT04,OUT027,1004.2240289858725
NCU41,OUT045,3015.508360184837
FDS56,OUT045,4174.092894264103
NCN42,OUT017,2515.705591324579
FDK34,OUT046,3977.465891158499
FDB03,OUT017,3801.0902998170286
DRJ25,OUT035,759.7077602343056
FDT25,OUT027,2995.0192979219228
FDN20,OUT013,2703.4710936568754
FDP09,OUT013,3526.7117878082145
FDM20,OUT019,568.0952686643486
NCG55,OUT046,1958.3639932330996
NCP14,OUT045,1647.1388749243806
NCH06,OUT046,3844.076578243051
FDV52,OUT013,1934.5887801939482
NCL07,OUT035,617.6278197360517
DRJ11,OUT027,5708.45991109157
DRO59,OUT013,1284.8963799805106
FDW15,OUT010,366.7134966192147
NCQ30,OUT035,1998.2165511743747
NCN54,OUT019,146.36728912454305
FDY01,OUT027,2947.266284924096
FDX39,OUT035,3677.8449681918655
FDH53,OUT027,2349.0967858058484
FDA57,OUT035,617.528362260396
NCC07,OUT010,244.07813158609423
FDU28,OUT013,3016.760265885019
FDK36,OUT010,131.48026469528463
FDR36,OUT018,620.2730232326549
NCQ17,OUT035,2506.305469645937
FDS28,OUT019,131.48026469528463
FDE08,OUT045,2514.5243273047595
FDU22,OUT046,2026.7822469339374
FDG41,OUT045,1657.2824064116771
FDO31,OUT010,156.25073717289996
FDM21,OUT019,569.4404291937544
FDU40,OUT017,3019.941399979324
FDV36,OUT018,2011.0518163513473
FDT10,OUT027,1278.1419565576582
FDX38,OUT045,762.550150157402
NCU30,OUT027,4242.12958808519
NCV06,OUT049,3140.269631140496
FDT16,OUT035,4158.369700861444
NCP41,OUT027,2890.2959819089765
FDZ56,OUT017,2764.330489677012
FDC22,OUT035,3119.868423953921
FDU10,OUT035,611.4825313827018
FDS46,OUT045,1925.4062776355356
FDO08,OUT049,2637.514003667974
NCV42,OUT018,1644.2547744840992
FDP33,OUT035,4013.6903521180775
FDJ12,OUT046,3400.481068933532
FDH04,OUT045,1381.9369606536432
NCU54,OUT013,3517.357961717502
FDO36,OUT010,446.38463815225003
FDT37,OUT027,5842.266578929624
FDD14,OUT010,494.8627899306507
FDA16,OUT013,3712.7750017505114
NCS42,OUT019,235.56461957368182
FDP10,OUT019,247.15556500301608
FDQ28,OUT049,2516.159968592114
FDK57,OUT010,268.4362112888229
FDK02,OUT013,1940.9214638384883
FDW47,OUT018,1952.5416735680355
NCC42,OUT018,1993.8585784358834
FDQ37,OUT018,2934.4832909596257
FDL40,OUT046,1516.9230970460744
DRE13,OUT010,202.26839468297283
FDQ34,OUT027,2851.237611743234
NCB54,OUT046,2054.146653710746
FDS48,OUT049,2502.0592940546676
FDO15,OUT045,1086.6686265768171
NCT30,OUT013,827.5894960468399
FDU49,OUT027,2498.2607350748362
FDE21,OUT046,1989.1994009070747
FDS49,OUT019,161.3040738282823
FDT38,OUT027,2498.2607350748362
FDZ01,OUT045,1641.2516476576714
FDC41,OUT035,1165.2684350413285
DRG13,OUT010,385.3109554892537
NCZ42,OUT018,3632.0563522745574
NCM07,OUT045,1355.3510836451187
NCV17,OUT018,2028.3363057414606
DRK39,OUT035,1335.1627476969363
FDS37,OUT018,1871.7005034412277
FDV12,OUT019,238.5426575475744
NCG19,OUT018,3547.405759135515
FDS51,OUT013,1192.7246036624595
NCO14,OUT046,662.9157246812836
FDC38,OUT046,2073.242481961979
FDN15,OUT046,2115.5901265717443
NCH42,OUT013,3716.445588625982
FDQ22,OUT046,631.6309263597287
FDC05,OUT013,3068.155587886552
FDZ31,OUT013,3087.35191234363
DRJ23,OUT049,3054.7183648871446
FDC52,OUT035,2509.8184345662276
DRD12,OUT010,210.58119607090313
FDV55,OUT017,2506.1747917764956
FDD32,OUT046,1332.5535743392984
FDR01,OUT049,3246.905567036817
FDY08,OUT019,284.1484964570159
FDQ45,OUT045,3114.6656268864585
DRN11,OUT027,4002.849535972431
NCS05,OUT018,2027.4500738444121
FDY32,OUT035,2564.1481594874276
NCD31,OUT045,2655.2869730509965
NCE06,OUT049,2553.342485241006
NCP14,OUT046,1648.5240531235002
NCF18,OUT019,510.1882122176786
FDF14,OUT018,2381.77556565702
FDB22,OUT017,2457.4905861227794
NCH54,OUT049,2591.994983913324
FDU27,OUT035,759.7077602343056
FDS58,OUT027,4229.820062191305
NCU29,OUT035,2486.358619442046
FDJ57,OUT013,3103.840683640677
FDL56,OUT049,1357.1494805980026
FDH60,OUT035,3019.185115471903
FDN24,OUT018,885.0742644782149
FDD02,OUT017,1993.589949610051
FDP15,OUT017,4106.70755963713
FDB28,OUT027,5822.9327357376915
DRC49,OUT045,2462.954376333358
NCG30,OUT018,1961.3432242741699
FDJ14,OUT049,1285.7176015301202
FDL52,OUT045,605.7755504521507
NCG19,OUT027,5840.445008966415
NCN41,OUT035,1997.3885739482712
FDW22,OUT013,3771.983663672242
FDI02,OUT013,1741.6379696372042
FDV51,OUT045,2629.6706647213414
FDV48,OUT046,1315.7779955742205
NCL17,OUT019,284.309582859103
FDP46,OUT045,1379.4092459965862
FDU10,OUT045,605.7755504521507
FDT37,OUT010,569.0504554652532
FDI27,OUT035,757.870330655943
FDN51,OUT046,4144.322055733456
FDW07,OUT035,1358.5981850418593
FDN45,OUT049,3672.6234029146585
DRN37,OUT027,4254.9608437758325
DRF48,OUT049,3142.181706535449
FDP38,OUT019,131.48026469528463
NCX18,OUT027,5776.370224025642
FDK45,OUT018,1881.6888951391372
FDZ37,OUT049,1360.3385360822786
FDS50,OUT018,3499.586889559341
NCR54,OUT018,2981.949090299058
NCS17,OUT035,1505.6929903817395
FDV31,OUT046,2871.135567734284
DRE27,OUT017,1532.3522694950877
FDN60,OUT013,2544.20845477326
FDK26,OUT013,3111.9241389404674
FDX37,OUT018,1594.6358968977445
FDW31,OUT046,3103.9514079694513
FDX26,OUT018,3023.459020610439
DRL49,OUT019,285.1028948219751
FDU49,OUT017,1352.5732051666917
FDY58,OUT046,3774.9031229900747
FDN03,OUT045,4042.935131425462
NCV06,OUT010,511.3443378317034
FDH53,OUT045,1326.2761068488003
FDG31,OUT018,1072.0623735307636
NCC06,OUT045,2054.1533171610267
FDS13,OUT049,4059.258899462564
FDP16,OUT035,3970.3317862397776
FDA35,OUT013,2017.5891247831926
DRP47,OUT018,3746.1420556602675
FDY28,OUT010,570.5246890605033
FDY20,OUT035,1387.9390834676096
NCH30,OUT017,1740.717868981603
NCR29,OUT019,131.6230071893593
NCP05,OUT013,2478.7909710444924
NCF30,OUT019,278.1138391530418
FDA08,OUT035,2622.096392448968
FDN51,OUT027,5842.266578929624
FDH12,OUT046,1649.0474908097153
FDY39,OUT017,3138.2733422613655
NCO53,OUT045,3089.0172731565517
FDB40,OUT046,2523.432012692299
FDH02,OUT049,1378.6870635780122
FDY11,OUT027,1405.2099525118279
FDQ09,OUT019,275.31299175606705
FDP16,OUT013,3897.754365767064
NCF55,OUT018,590.0855709792305
FDY09,OUT027,4432.071913505558
FDY39,OUT045,3126.7614285311843
NCU53,OUT049,2565.5640021274944
NCT41,OUT049,2511.8814131312906
FDJ45,OUT046,631.5324807168306
FDR28,OUT013,2603.881383300761
FDN08,OUT013,1957.7010804133993
FDJ07,OUT049,1972.8467183380615
FDZ09,OUT027,4251.308390953705
FDQ14,OUT017,2454.790091078774
FDY12,OUT027,1086.4134956907476
FDK57,OUT046,2035.280790527655
FDD20,OUT049,2080.6227769656753
FDS36,OUT018,1705.6452374692403
FDI40,OUT049,1643.4997875856666
FDJ40,OUT045,1724.664248265332
FDE08,OUT013,2461.744050259219
DRK01,OUT013,1535.4471869860965
FDC58,OUT049,655.442620793039
FDE50,OUT046,3017.169859260846
FDX48,OUT035,2544.1038386775017
DRM35,OUT018,2813.470609112893
FDG41,OUT013,1656.0121639897895
FDB52,OUT046,4093.564829800949
FDV19,OUT045,2616.370315255132
DRG48,OUT017,2452.713100859287
FDI26,OUT013,3004.1346398173073
FDU11,OUT019,276.2864079772445
FDF59,OUT019,284.6770704905849
FDR07,OUT049,1536.018275369656
NCE06,OUT017,2553.333153219926
FDE10,OUT046,2061.192882648431
NCO55,OUT046,1657.3445272529123
FDZ13,OUT013,840.6133683327422
FDT50,OUT017,1544.1608386517285
FDH12,OUT010,240.2385386527568
FDD21,OUT045,1932.4534466330776
NCM05,OUT013,4115.606020444321
FDK04,OUT013,1055.565847911305
FDN33,OUT017,1540.6769337929538
NCM18,OUT010,132.08637721385324
DRC25,OUT049,1357.989587962487
FDT47,OUT017,1541.3280616138654
FDD45,OUT027,2829.728879875428
NCD07,OUT018,1860.1966332290226
NCY54,OUT010,419.9119423401459
FDL12,OUT049,987.6153164751032
FDL02,OUT017,1647.7295600416578
FDC60,OUT035,1386.9383691752876
FDR37,OUT017,3048.152797181589
FDY16,OUT017,3068.9147108019947
FDU26,OUT045,1984.332997862834
FDN24,OUT013,986.1501846374343
FDH44,OUT013,2472.7331692043326
FDE23,OUT010,131.48026469528463
FDW60,OUT017,2882.639317303634
FDQ55,OUT049,1990.919920688528
FDV32,OUT027,1356.854087648591
FDV03,OUT010,373.0271155455771
FDY14,OUT010,569.2112281916716
NCL55,OUT027,5840.445008966415
DRF25,OUT017,609.3192902070394
FDX03,OUT046,683.9876532747772
FDF40,OUT045,3956.83547718288
FDX24,OUT010,225.53740475091567
FDA25,OUT049,1643.9293943216153
FDH21,OUT018,2465.2211626812214
FDB47,OUT010,564.9278783122074
FDT34,OUT019,249.60972363445487
FDS39,OUT010,277.31936270825565
NCU05,OUT046,1312.1104325562349
FDE02,OUT049,1456.899424629274
FDL25,OUT035,1421.1808992671913
FDC50,OUT049,1476.2648161925815
FDZ32,OUT049,1645.1169754077214
FDV14,OUT045,1358.1098509079945
FDR07,OUT045,1541.466148529615
FDB26,OUT049,863.7160799212819
NCR50,OUT045,2545.612391572187
FDP01,OUT018,2437.8675493040487
FDH57,OUT045,2030.079910224583
FDM60,OUT027,1007.247491159473
FDA45,OUT017,2827.988141311724
FDU55,OUT017,4164.229445607113
FDH40,OUT035,1336.4797965098746
FDG40,OUT019,131.48026469528463
FDT12,OUT049,3805.7714998256943
